股票代码,股票简称,原始行业,映射行业,输出路径
000721,西安饮食,酒店餐饮,旅游酒店,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/旅游酒店/西安饮食.csv
000722,湖南发展,电力,电力行业,/home/peanut/stock_key_info/all_stocks_20260606/电力行业/湖南发展.csv
000723,美锦能源,焦炭Ⅱ,煤炭行业,/home/peanut/stock_key_info/all_stocks_20260606/能源/煤炭行业/美锦能源.csv
000725,京东方Ａ,光学光电子,光学光电子,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/光学光电子/京东方Ａ.csv
000726,鲁泰Ａ,纺织制造,纺织服装,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/纺织服装/鲁泰Ａ.csv
000727,冠捷科技,光学光电子,光学光电子,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/光学光电子/冠捷科技.csv
000728,国元证券,证券Ⅱ,证券,/home/peanut/stock_key_info/all_stocks_20260606/金融/证券/国元证券.csv
000729,燕京啤酒,非白酒,酿酒行业,/home/peanut/stock_key_info/all_stocks_20260606/旧基建/酿酒行业/燕京啤酒.csv
000731,四川美丰,农化制品,农药兽药,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/农药兽药/四川美丰.csv
000733,振华科技,军工电子Ⅱ,航天航空,/home/peanut/stock_key_info/all_stocks_20260606/航天航空/振华科技.csv
000735,罗牛山,养殖业,农牧饲渔,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/农牧饲渔/罗牛山.csv
000736,中交地产,房地产开发,房地产开发,/home/peanut/stock_key_info/all_stocks_20260606/旧基建/房地产开发/中交地产.csv
000737,北方铜业,工业金属,有色金属,/home/peanut/stock_key_info/all_stocks_20260606/能源/有色金属/北方铜业.csv
000738,航发控制,航空装备Ⅱ,航天航空,/home/peanut/stock_key_info/all_stocks_20260606/航天航空/航发控制.csv
000739,普洛药业,化学制药,化学制药,/home/peanut/stock_key_info/all_stocks_20260606/医药/化学制药/普洛药业.csv
000750,国海证券,证券Ⅱ,证券,/home/peanut/stock_key_info/all_stocks_20260606/金融/证券/国海证券.csv
000751,锌业股份,工业金属,有色金属,/home/peanut/stock_key_info/all_stocks_20260606/能源/有色金属/锌业股份.csv
000753,漳州发展,综合Ⅱ,综合行业,/home/peanut/stock_key_info/all_stocks_20260606/综合行业/漳州发展.csv
000755,山西高速,铁路公路,铁路公路,/home/peanut/stock_key_info/all_stocks_20260606/旧基建/铁路公路/山西高速.csv
000756,新华制药,化学制药,化学制药,/home/peanut/stock_key_info/all_stocks_20260606/医药/化学制药/新华制药.csv
000757,浩物股份,汽车服务,汽车服务,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/汽车服务/浩物股份.csv
000758,中色股份,工业金属,有色金属,/home/peanut/stock_key_info/all_stocks_20260606/能源/有色金属/中色股份.csv
000759,中百集团,一般零售,商业百货,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/商业百货/中百集团.csv
000761,本钢板材,普钢,钢铁行业,/home/peanut/stock_key_info/all_stocks_20260606/能源/钢铁行业/本钢板材.csv
000762,西藏矿业,能源金属,能源金属,/home/peanut/stock_key_info/all_stocks_20260606/能源/能源金属/西藏矿业.csv
000766,通化金马,化学制药,化学制药,/home/peanut/stock_key_info/all_stocks_20260606/医药/化学制药/通化金马.csv
000767,晋控电力,电力,电力行业,/home/peanut/stock_key_info/all_stocks_20260606/电力行业/晋控电力.csv
000768,中航西飞,航空装备Ⅱ,航天航空,/home/peanut/stock_key_info/all_stocks_20260606/航天航空/中航西飞.csv
000776,广发证券,证券Ⅱ,证券,/home/peanut/stock_key_info/all_stocks_20260606/金融/证券/广发证券.csv
000777,中核科技,通用设备,通用设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通用设备/中核科技.csv
000778,新兴铸管,普钢,钢铁行业,/home/peanut/stock_key_info/all_stocks_20260606/能源/钢铁行业/新兴铸管.csv
000779,甘咨询,工程咨询服务Ⅱ,工程咨询服务,/home/peanut/stock_key_info/all_stocks_20260606/旧基建/工程咨询服务/甘咨询.csv
000782,恒申新材,化学纤维,化纤行业,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/化纤行业/恒申新材.csv
000783,长江证券,证券Ⅱ,证券,/home/peanut/stock_key_info/all_stocks_20260606/金融/证券/长江证券.csv
000785,居然智家,一般零售,商业百货,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/商业百货/居然智家.csv
000786,北新建材,装修建材,装修建材,/home/peanut/stock_key_info/all_stocks_20260606/旧基建/装修建材/北新建材.csv
000788,北大医药,化学制药,化学制药,/home/peanut/stock_key_info/all_stocks_20260606/医药/化学制药/北大医药.csv
000789,万年青,水泥,水泥建材,/home/peanut/stock_key_info/all_stocks_20260606/能源/水泥建材/万年青.csv
000790,华神科技,中药Ⅱ,中药,/home/peanut/stock_key_info/all_stocks_20260606/医药/中药/华神科技.csv
000791,甘肃能源,电力,电力行业,/home/peanut/stock_key_info/all_stocks_20260606/电力行业/甘肃能源.csv
000792,盐湖股份,农化制品,农药兽药,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/农药兽药/盐湖股份.csv
000795,英洛华,金属新材料,小金属,/home/peanut/stock_key_info/all_stocks_20260606/能源/小金属/英洛华.csv
000796,凯撒旅业,旅游及景区,旅游酒店,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/旅游酒店/凯撒旅业.csv
000797,中国武夷,房地产开发,房地产开发,/home/peanut/stock_key_info/all_stocks_20260606/旧基建/房地产开发/中国武夷.csv
000801,四川九洲,黑色家电,家电行业,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/家电行业/四川九洲.csv
000798,中水渔业,渔业,农牧饲渔,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/农牧饲渔/中水渔业.csv
000799,酒鬼酒,白酒Ⅱ,酿酒行业,/home/peanut/stock_key_info/all_stocks_20260606/旧基建/酿酒行业/酒鬼酒.csv
000800,一汽解放,商用车,汽车整车,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/汽车整车/一汽解放.csv
000802,北京文化,影视院线,文化传媒,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/文化传媒/北京文化.csv
000803,山高环能,电力,电力行业,/home/peanut/stock_key_info/all_stocks_20260606/电力行业/山高环能.csv
000807,云铝股份,工业金属,有色金属,/home/peanut/stock_key_info/all_stocks_20260606/能源/有色金属/云铝股份.csv
000809,和展能源,风电设备,风电设备,/home/peanut/stock_key_info/all_stocks_20260606/能源/风电设备/和展能源.csv
000810,创维数字,黑色家电,家电行业,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/家电行业/创维数字.csv
000811,冰轮环境,通用设备,通用设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通用设备/冰轮环境.csv
000812,陕西金叶,包装印刷,造纸印刷,/home/peanut/stock_key_info/all_stocks_20260606/旧基建/造纸印刷/陕西金叶.csv
000813,德展健康,化学制药,化学制药,/home/peanut/stock_key_info/all_stocks_20260606/医药/化学制药/德展健康.csv
000815,美利云,IT服务Ⅱ,软件开发,/home/peanut/stock_key_info/all_stocks_20260606/TMT/软件开发/美利云.csv
000816,智慧农业,汽车零部件,汽车零部件,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/汽车零部件/智慧农业.csv
000818,航锦科技,化学原料,化学原料,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/化学原料/航锦科技.csv
000819,岳阳兴长,炼化及贸易,石油行业,/home/peanut/stock_key_info/all_stocks_20260606/能源/石油行业/岳阳兴长.csv
000822,山东海化,化学原料,化学原料,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/化学原料/山东海化.csv
000823,超声电子,元件,电子元件,/home/peanut/stock_key_info/all_stocks_20260606/TMT/电子元件/超声电子.csv
000825,太钢不锈,特钢Ⅱ,钢铁行业,/home/peanut/stock_key_info/all_stocks_20260606/能源/钢铁行业/太钢不锈.csv
000828,东莞控股,铁路公路,铁路公路,/home/peanut/stock_key_info/all_stocks_20260606/旧基建/铁路公路/东莞控股.csv
000829,天音控股,专业连锁Ⅱ,商业百货,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/商业百货/天音控股.csv
000830,鲁西化工,化学原料,化学原料,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/化学原料/鲁西化工.csv
000831,中国稀土,小金属,小金属,/home/peanut/stock_key_info/all_stocks_20260606/能源/小金属/中国稀土.csv
000833,粤桂股份,综合Ⅱ,综合行业,/home/peanut/stock_key_info/all_stocks_20260606/综合行业/粤桂股份.csv
000837,秦川机床,通用设备,通用设备,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通用设备/秦川机床.csv
000839,国安股份,通信服务,通信服务,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通信服务/国安股份.csv
000848,承德露露,饮料乳品,食品饮料,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/食品饮料/承德露露.csv
000850,华茂股份,纺织制造,纺织服装,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/纺织服装/华茂股份.csv
000852,石化机械,专用设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/石化机械.csv
000856,冀东装备,专用设备,专用设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/专用设备/冀东装备.csv
000858,五粮液,白酒Ⅱ,酿酒行业,/home/peanut/stock_key_info/all_stocks_20260606/旧基建/酿酒行业/五粮液.csv
000859,国风新材,塑料,塑料制品,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/塑料制品/国风新材.csv
000860,顺鑫农业,白酒Ⅱ,酿酒行业,/home/peanut/stock_key_info/all_stocks_20260606/旧基建/酿酒行业/顺鑫农业.csv
000862,银星能源,电力,电力行业,/home/peanut/stock_key_info/all_stocks_20260606/电力行业/银星能源.csv
000863,三湘印象,房地产开发,房地产开发,/home/peanut/stock_key_info/all_stocks_20260606/旧基建/房地产开发/三湘印象.csv
000868,安凯客车,商用车,汽车整车,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/汽车整车/安凯客车.csv
000869,张裕Ａ,非白酒,酿酒行业,/home/peanut/stock_key_info/all_stocks_20260606/旧基建/酿酒行业/张裕Ａ.csv
000875,电投绿能,电力,电力行业,/home/peanut/stock_key_info/all_stocks_20260606/电力行业/电投绿能.csv
000876,新希望,养殖业,农牧饲渔,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/农牧饲渔/新希望.csv
000877,天山股份,水泥,水泥建材,/home/peanut/stock_key_info/all_stocks_20260606/能源/水泥建材/天山股份.csv
000878,云南铜业,工业金属,有色金属,/home/peanut/stock_key_info/all_stocks_20260606/能源/有色金属/云南铜业.csv
000880,潍柴重机,汽车零部件,汽车零部件,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/汽车零部件/潍柴重机.csv
000881,中广核技,化学制品,化学制品,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/化学制品/中广核技.csv
000882,华联股份,一般零售,商业百货,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/商业百货/华联股份.csv
000883,湖北能源,电力,电力行业,/home/peanut/stock_key_info/all_stocks_20260606/电力行业/湖北能源.csv
000885,城发环境,环境治理,环保行业,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/环保行业/城发环境.csv
000886,海南高速,铁路公路,铁路公路,/home/peanut/stock_key_info/all_stocks_20260606/旧基建/铁路公路/海南高速.csv
000887,中鼎股份,汽车零部件,汽车零部件,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/汽车零部件/中鼎股份.csv
000888,峨眉山Ａ,旅游及景区,旅游酒店,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/旅游酒店/峨眉山Ａ.csv
000889,中嘉博创,通信服务,通信服务,/home/peanut/stock_key_info/all_stocks_20260606/TMT/通信服务/中嘉博创.csv
000890,法尔胜,环保设备Ⅱ,环保行业,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/环保行业/法尔胜.csv
000892,欢瑞世纪,影视院线,文化传媒,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/文化传媒/欢瑞世纪.csv
000893,亚钾国际,农化制品,农药兽药,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/农药兽药/亚钾国际.csv
000895,双汇发展,食品加工,食品饮料,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/食品饮料/双汇发展.csv
000897,津滨发展,房地产开发,房地产开发,/home/peanut/stock_key_info/all_stocks_20260606/旧基建/房地产开发/津滨发展.csv
000898,鞍钢股份,普钢,钢铁行业,/home/peanut/stock_key_info/all_stocks_20260606/能源/钢铁行业/鞍钢股份.csv
000899,赣能股份,电力,电力行业,/home/peanut/stock_key_info/all_stocks_20260606/电力行业/赣能股份.csv
000900,现代投资,铁路公路,铁路公路,/home/peanut/stock_key_info/all_stocks_20260606/旧基建/铁路公路/现代投资.csv
000901,航天科技,汽车零部件,汽车零部件,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/汽车零部件/航天科技.csv
000902,新洋丰,农化制品,农药兽药,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/农药兽药/新洋丰.csv
000905,厦门港务,航运港口,航运港口,/home/peanut/stock_key_info/all_stocks_20260606/航运物流/航运港口/厦门港务.csv
000906,浙商中拓,物流,物流行业,/home/peanut/stock_key_info/all_stocks_20260606/航运物流/物流行业/浙商中拓.csv
000910,大亚圣象,家居用品,家用轻工,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/家用轻工/大亚圣象.csv
000912,泸天化,农化制品,农药兽药,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/农药兽药/泸天化.csv
000913,钱江摩托,摩托车及其他,汽车整车,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/汽车整车/钱江摩托.csv
000915,华特达因,化学制药,化学制药,/home/peanut/stock_key_info/all_stocks_20260606/医药/化学制药/华特达因.csv
000917,电广传媒,电视广播Ⅱ,文化传媒,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/文化传媒/电广传媒.csv
000919,金陵药业,化学制药,化学制药,/home/peanut/stock_key_info/all_stocks_20260606/医药/化学制药/金陵药业.csv
000920,沃顿科技,塑料,塑料制品,/home/peanut/stock_key_info/all_stocks_20260606/化工行业/塑料制品/沃顿科技.csv
000921,海信家电,白色家电,家电行业,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/家电行业/海信家电.csv
000922,佳电股份,电机Ⅱ,电机,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/电机/佳电股份.csv
000923,河钢资源,冶钢原料,钢铁行业,/home/peanut/stock_key_info/all_stocks_20260606/能源/钢铁行业/河钢资源.csv
000925,众合科技,轨交设备Ⅱ,交运设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/交运设备/众合科技.csv
000926,福星股份,房地产开发,房地产开发,/home/peanut/stock_key_info/all_stocks_20260606/旧基建/房地产开发/福星股份.csv
000927,中国铁物,轨交设备Ⅱ,交运设备,/home/peanut/stock_key_info/all_stocks_20260606/工业制造/交运设备/中国铁物.csv
000928,中钢国际,专业工程,工程建设,/home/peanut/stock_key_info/all_stocks_20260606/旧基建/工程建设/中钢国际.csv
000930,中粮科技,农产品加工,农牧饲渔,/home/peanut/stock_key_info/all_stocks_20260606/衣食住行/农牧饲渔/中粮科技.csv
000931,中关村,化学制药,化学制药,/home/peanut/stock_key_info/all_stocks_20260606/医药/化学制药/中关村.csv
